8098.0_2.0,31.0
19435.0_3.0,27.0
6423.0_3.0,45.0
13383.0_2.0,34.0
4528.0_2.0,63.0
25575.0_1.0,40.0
12596.0_1.0,72.0
13117.0_2.0,67.0
15769.0_1.0,68.0
2055.0_4.0,14.0
226.0_1.0,74.0
16226.0_2.0,65.0
18878.0_1.0,35.0
14519.0_4.0,28.0
910.0_1.0,44.0
15242.0_1.0,41.0
21216.0_4.0,20.0
22466.0_1.0,45.0
21026.0_3.0,55.0
33216.0_2.0,76.0
22238.0_3.0,78.0
3077.0_2.0,60.0
26047.0_4.0,35.0
11625.0_4.0,30.0
684.0_1.0,29.0
6653.0_1.0,50.0
16684.0_2.0,30.0
7865.0_1.0,60.0
17896.0_2.0,59.0
27536.0_1.0,69.0
28748.0_1.0,51.0
27308.0_3.0,17.0
1583.0_1.0,50.0
24363.0_2.0,55.0
23151.0_2.0,58.0
33951.0_1.0,39.0
7300.0_2.0,84.0
29433.0_2.0,45.0
27297.0_1.0,80.0
15014.0_3.0,3.0
2987.0_5.0,73.0
14030.0_2.0,63.0
21254.0_2.0,88.0
5689.0_3.0,17.0
7637.0_2.0,65.0
8849.0_2.0,85.0
24099.0_4.0,23.0
26085.0_1.0,34.0
34428.0_1.0,20.0
4289.0_1.0,33.0
11205.0_1.0,46.0
12417.0_1.0,45.0
33269.0_2.0,55.0
8704.0_6.0,31.0
20042.0_2.0,9.0
26324.0_2.0,69.0
1355.0_2.0,46.0
21674.0_4.0,20.0
2567.0_2.0,46.0
22886.0_4.0,21.0
646.0_3.0,5.0
12835.0_2.0,61.0
4971.0_1.0,23.0
10699.0_1.0,73.0
11384.0_3.0,10.0
10871.0_2.0,18.0
27067.0_2.0,79.0
454.0_2.0,26.0
28938.0_5.0,29.0
11855.0_3.0,38.0
22920.0_2.0,75.0
15470.0_2.0,60.0
1950.0_2.0,63.0
25291.0_4.0,17.0
28518.0_2.0,45.0
13980.0_2.0,38.0
4059.0_3.0,23.0
24602.0_2.0,41.0
228.0_1.0,64.0
25010.0_1.0,50.0
12086.0_4.0,30.0
20516.0_3.0,21.0
6184.0_2.0,43.0
8337.0_3.0,5.0
28049.0_1.0,58.0
22833.0_2.0,54.0
35405.0_5.0,40.0
23399.0_3.0,7.0
9952.0_1.0,45.0
8145.0_2.0,65.0
3214.0_1.0,70.0
6600.0_1.0,32.0
3267.0_3.0,9.0
34003.0_1.0,28.0
10174.0_1.0,70.0
34935.0_2.0,51.0
14962.0_3.0,23.0
18630.0_1.0,59.0
32799.0_1.0,19.0
32232.0_1.0,55.0
23868.0_3.0,71.0
3075.0_2.0,54.0
15244.0_1.0,50.0
17905.0_4.0,33.0
8780.0_2.0,84.0
32652.0_3.0,39.0
2093.0_1.0,22.0
25483.0_5.0,11.0
19578.0_2.0,52.0
27818.0_1.0,61.0
14770.0_1.0,52.0
25309.0_1.0,40.0
1163.0_1.0,51.0
17156.0_2.0,47.0
30002.0_5.0,36.0
19665.0_2.0,44.0
29203.0_3.0,30.0
18543.0_1.0,66.0
823.0_2.0,34.0
22006.0_2.0,80.0
279.0_5.0,13.0
5213.0_5.0,33.0
10594.0_4.0,34.0
3826.0_1.0,35.0
20360.0_3.0,29.0
23533.0_3.0,13.0
31355.0_1.0,36.0
7635.0_2.0,70.0
2650.0_3.0,18.0
5810.0_2.0,65.0
12261.0_1.0,40.0
8514.0_2.0,45.0
17489.0_4.0,30.0
3777.0_4.0,9.0
29346.0_3.0,14.0
30145.0_3.0,18.0
2793.0_3.0,21.0
31357.0_3.0,28.0
30373.0_2.0,54.0
29192.0_1.0,38.0
22605.0_1.0,42.0
21024.0_3.0,13.0
23902.0_1.0,45.0
33866.0_3.0,19.0
2701.0_2.0,57.0
15856.0_1.0,36.0
7481.0_4.0,35.0
1585.0_1.0,31.0
33482.0_2.0,54.0
2797.0_1.0,57.0
31724.0_1.0,43.0
24517.0_4.0,28.0
876.0_2.0,60.0
30000.0_3.0,17.0
7530.0_1.0,67.0
11891.0_4.0,23.0
7863.0_3.0,32.0
15539.0_2.0,79.0
5126.0_2.0,27.0
14680.0_3.0,50.0
24133.0_3.0,29.0
31498.0_1.0,46.0
18368.0_4.0,1.0
17384.0_3.0,19.0
22272.0_4.0,39.0
24888.0_1.0,22.0
17666.0_3.0,49.0
29576.0_2.0,50.0
30478.0_3.0,24.0
14173.0_2.0,65.0
16682.0_2.0,24.0
15157.0_3.0,28.0
9393.0_3.0,40.0
3828.0_1.0,71.0
9060.0_3.0,20.0
19243.0_2.0,76.0
34848.0_4.0,34.0
16416.0_6.0,2.0
18965.0_1.0,40.0
25814.0_2.0,73.0
2462.0_1.0,61.0
19017.0_1.0,76.0
2795.0_3.0,51.0
26083.0_1.0,37.0
10413.0_2.0,40.0
35061.0_3.0,12.0
24832.0_1.0,26.0
13298.0_4.0,13.0
23307.0_2.0,60.0
34182.0_3.0,20.0
32882.0_2.0,37.0
9777.0_4.0,28.0
1268.0_4.0,28.0
32654.0_1.0,45.0
6018.0_7.0,16.0
13347.0_1.0,40.0
34059.0_1.0,47.0
6935.0_1.0,59.0
9549.0_3.0,16.0
11294.0_5.0,28.0
28697.0_2.0,56.0
26188.0_2.0,48.0
4426.0_1.0,73.0
33638.0_2.0,47.0
22274.0_4.0,35.0
35215.0_1.0,19.0
25816.0_2.0,23.0
34513.0_2.0,38.0
27344.0_4.0,30.0
22323.0_1.0,60.0
16789.0_3.0,10.0
6510.0_3.0,4.0
19015.0_1.0,55.0
1773.0_5.0,40.0
13296.0_2.0,58.0
1317.0_1.0,65.0
16456.0_1.0,45.0
23305.0_2.0,21.0
28592.0_1.0,64.0
31020.0_1.0,65.0
33864.0_3.0,25.0
6338.0_4.0,37.0
10641.0_3.0,16.0
23638.0_4.0,26.0
16838.0_2.0,2.0
14414.0_2.0,51.0
29348.0_1.0,72.0
15157.0_1.0,50.0
22799.0_3.0,16.0
24747.0_2.0,57.0
22323.0_2.0,82.0
23725.0_5.0,43.0
13153.0_4.0,42.0
12922.0_3.0,10.0
28556.0_5.0,20.0
13381.0_4.0,15.0
30719.0_4.0,25.0
26429.0_3.0,17.0
19435.0_4.0,25.0
23294.0_1.0,32.0
6056.0_4.0,1.0
35061.0_1.0,42.0
5723.0_3.0,12.0
18033.0_1.0,40.0
20889.0_2.0,41.0
1967.0_1.0,40.0
10087.0_2.0,43.0
16369.0_2.0,55.0
29576.0_1.0,55.0
6798.0_1.0,62.0
15385.0_1.0,58.0
21623.0_1.0,53.0
20887.0_1.0,27.0
5356.0_1.0,47.0
18965.0_2.0,35.0
1737.0_2.0,41.0
23763.0_1.0,60.0
16311.0_3.0,15.0
789.0_2.0,48.0
16541.0_2.0,48.0
29996.0_4.0,28.0
27152.0_1.0,60.0
27905.0_1.0,42.0
1739.0_3.0,17.0
9395.0_3.0,42.0
10556.0_2.0,36.0
12504.0_1.0,74.0
1498.0_1.0,65.0
31442.0_2.0,48.0
30002.0_3.0,2.0
5951.0_1.0,47.0
33866.0_2.0,45.0
19893.0_3.0,24.0
22084.0_1.0,25.0
26872.0_3.0,20.0
28364.0_2.0,32.0
25890.0_1.0,50.0
32426.0_3.0,8.0
35358.0_1.0,51.0
4144.0_2.0,63.0
16599.0_1.0,78.0
19196.0_3.0,4.0
14175.0_1.0,25.0
33301.0_1.0,35.0
6568.0_2.0,24.0
17981.0_1.0,49.0
961.0_4.0,22.0
24517.0_3.0,79.0
11538.0_2.0,84.0
24519.0_2.0,60.0
31670.0_2.0,43.0
15626.0_1.0,44.0
17241.0_3.0,63.0
19665.0_3.0,15.0
18225.0_4.0,10.0
9214.0_3.0,26.0
2198.0_2.0,77.0
28136.0_2.0,43.0
18031.0_2.0,82.0
34336.0_4.0,3.0
369.0_1.0,49.0
16121.0_1.0,26.0
541.0_1.0,69.0
23535.0_1.0,50.0
26009.0_2.0,40.0
5584.0_1.0,34.0
18963.0_3.0,44.0
27380.0_1.0,29.0
9726.0_1.0,56.0
17069.0_3.0,62.0
2652.0_3.0,14.0
7635.0_3.0,67.0
26870.0_2.0,55.0
7302.0_1.0,42.0
25959.0_1.0,49.0
21359.0_4.0,12.0
16087.0_1.0,50.0
30563.0_5.0,0.0
1353.0_3.0,28.0
8550.0_4.0,31.0
13330.0_2.0,49.0
18596.0_1.0,28.0
22080.0_1.0,60.0
22833.0_1.0,53.0
20324.0_1.0,36.0
2232.0_2.0,69.0
27114.0_7.0,19.0
19612.0_2.0,78.0
26606.0_1.0,40.0
2614.0_1.0,39.0
7217.0_1.0,70.0
20377.0_2.0,47.0
27854.0_3.0,56.0
16876.0_4.0,3.0
33779.0_1.0,66.0
34600.0_1.0,47.0
3862.0_3.0,24.0
24361.0_2.0,52.0
13383.0_3.0,12.0
28961.0_1.0,21.0
6566.0_1.0,24.0
12920.0_4.0,9.0
28134.0_3.0,43.0
26659.0_2.0,84.0
23399.0_5.0,28.0
1581.0_3.0,5.0
4741.0_1.0,49.0
11855.0_2.0,79.0
10871.0_1.0,55.0
21060.0_5.0,26.0
11028.0_3.0,10.0
34003.0_3.0,21.0
34694.0_2.0,37.0
16608.0_3.0,4.0
25957.0_2.0,43.0
4057.0_1.0,40.0
23064.0_2.0,33.0
31212.0_3.0,43.0
7061.0_1.0,53.0
15892.0_3.0,18.0
9811.0_2.0,15.0
24935.0_5.0,15.0
29815.0_2.0,38.0
30286.0_1.0,43.0
22082.0_2.0,20.0
24696.0_4.0,11.0
4511.0_2.0,30.0
10172.0_3.0,13.0
8427.0_1.0,30.0
9357.0_1.0,48.0
8002.0_2.0,27.0
3913.0_1.0,58.0
12683.0_2.0,68.0
1404.0_1.0,33.0
6425.0_3.0,39.0
17751.0_2.0,52.0
22238.0_1.0,50.0
13714.0_1.0,62.0
27306.0_2.0,58.0
7950.0_2.0,46.0
12837.0_2.0,44.0
28731.0_2.0,49.0
24745.0_1.0,47.0
26222.0_1.0,53.0
9916.0_5.0,31.0
3864.0_4.0,0.0
30512.0_2.0,37.0
6423.0_4.0,22.0
6807.0_3.0,26.0
13819.0_3.0,7.0
19102.0_2.0,60.0
33951.0_3.0,11.0
17299.0_2.0,65.0
35128.0_2.0,60.0
1020.0_1.0,56.0
32569.0_1.0,55.0
19768.0_6.0,10.0
18400.0_1.0,43.0
9129.0_1.0,78.0
311.0_2.0,31.0
22236.0_1.0,45.0
3265.0_5.0,9.0
10328.0_2.0,46.0
8934.0_3.0,40.0
29768.0_4.0,20.0
7778.0_2.0,88.0
5392.0_5.0,30.0
29817.0_1.0,46.0
25729.0_2.0,25.0
25240.0_1.0,45.0
27308.0_2.0,55.0
31440.0_3.0,21.0
30058.0_1.0,64.0
27150.0_2.0,37.0
9777.0_3.0,30.0
16923.0_2.0,45.0
8337.0_4.0,25.0
23571.0_5.0,30.0
30793.0_3.0,40.0
19281.0_4.0,43.0
3267.0_4.0,7.0
21254.0_1.0,73.0
23868.0_4.0,25.0
25816.0_3.0,22.0
7910.0_8.0,0.0
12084.0_3.0,28.0
13296.0_3.0,28.0
33269.0_3.0,20.0
20042.0_1.0,35.0
10641.0_2.0,45.0
11853.0_2.0,10.0
19578.0_3.0,34.0
26324.0_1.0,71.0
4528.0_1.0,65.0
12596.0_2.0,65.0
24591.0_1.0,65.0
19330.0_1.0,38.0
10172.0_2.0,66.0
11384.0_2.0,14.0
29661.0_1.0,40.0
18878.0_2.0,34.0
14260.0_1.0,50.0
16454.0_2.0,81.0
17666.0_2.0,55.0
910.0_2.0,72.0
15242.0_2.0,63.0
25291.0_3.0,23.0
32004.0_1.0,27.0
33216.0_1.0,81.0
4059.0_2.0,26.0
11625.0_3.0,28.0
15472.0_1.0,29.0
228.0_2.0,57.0
12837.0_3.0,15.0
16684.0_1.0,31.0
17896.0_1.0,20.0
3077.0_1.0,60.0
10413.0_3.0,6.0
24363.0_3.0,21.0
13537.0_4.0,10.0
9724.0_1.0,50.0
31357.0_2.0,52.0
30373.0_1.0,55.0
7300.0_1.0,52.0
23399.0_4.0,3.0
8145.0_1.0,40.0
29433.0_3.0,5.0
24593.0_1.0,40.0
35443.0_1.0,44.0
3214.0_2.0,70.0
21024.0_2.0,51.0
34003.0_2.0,25.0
14030.0_3.0,58.0
34935.0_3.0,49.0
2230.0_1.0,56.0
14962.0_4.0,8.0
3075.0_1.0,61.0
10411.0_3.0,44.0
1585.0_2.0,60.0
17905.0_3.0,25.0
8704.0_5.0,11.0
15244.0_2.0,37.0
19091.0_1.0,74.0
456.0_1.0,47.0
8780.0_3.0,82.0
13488.0_7.0,8.0
22886.0_3.0,50.0
31212.0_4.0,7.0
31724.0_2.0,40.0
15539.0_1.0,42.0
1210.0_5.0,44.0
15892.0_4.0,17.0
12835.0_3.0,59.0
17156.0_3.0,20.0
14542.0_1.0,28.0
18596.0_2.0,30.0
13117.0_1.0,34.0
27067.0_1.0,47.0
454.0_1.0,48.0
23448.0_1.0,49.0
28938.0_4.0,36.0
19612.0_1.0,82.0
22920.0_1.0,41.0
32759.0_5.0,14.0
1950.0_3.0,27.0
17894.0_1.0,40.0
5213.0_4.0,0.0
28518.0_1.0,46.0
15470.0_1.0,55.0
21026.0_2.0,82.0
13980.0_3.0,56.0
18607.0_4.0,22.0
25010.0_2.0,45.0
30740.0_1.0,50.0
6653.0_2.0,44.0
12086.0_3.0,7.0
27854.0_4.0,23.0
25430.0_4.0,22.0
32808.0_2.0,30.0
3777.0_3.0,12.0
27065.0_1.0,30.0
29346.0_2.0,50.0
1268.0_3.0,30.0
6184.0_3.0,10.0
29574.0_1.0,61.0
28049.0_2.0,60.0
21621.0_1.0,42.0
2793.0_2.0,50.0
10558.0_1.0,18.0
29192.0_2.0,30.0
12500.0_1.0,55.0
22605.0_2.0,42.0
7481.0_3.0,16.0
30742.0_1.0,49.0
33482.0_3.0,54.0
31127.0_3.0,26.0
24133.0_4.0,28.0
6005.0_1.0,30.0
33864.0_2.0,52.0
6338.0_3.0,5.0
32652.0_2.0,60.0
7863.0_2.0,56.0
26870.0_3.0,30.0
32006.0_1.0,82.0
28362.0_1.0,26.0
31954.0_1.0,59.0
23484.0_5.0,26.0
5953.0_1.0,56.0
30002.0_4.0,0.0
17103.0_1.0,52.0
19893.0_2.0,50.0
18315.0_1.0,67.0
823.0_1.0,40.0
25061.0_4.0,29.0
22006.0_3.0,40.0
23533.0_2.0,40.0
34848.0_3.0,13.0
31355.0_2.0,46.0
33303.0_1.0,48.0
34515.0_1.0,43.0
2650.0_4.0,17.0
5810.0_3.0,34.0
34182.0_4.0,15.0
23151.0_3.0,24.0
32882.0_1.0,74.0
32654.0_2.0,45.0
6018.0_8.0,14.0
8512.0_1.0,66.0
30145.0_2.0,53.0
6003.0_1.0,48.0
6935.0_2.0,59.0
19750.0_4.0,10.0
28697.0_3.0,29.0
4426.0_2.0,66.0
19243.0_1.0,79.0
3442.0_1.0,50.0
20972.0_2.0,56.0
33638.0_3.0,18.0
28366.0_1.0,61.0
34513.0_1.0,41.0
5356.0_2.0,46.0
8849.0_3.0,48.0
20149.0_4.0,4.0
19015.0_2.0,45.0
2797.0_2.0,57.0
16456.0_2.0,47.0
21674.0_3.0,28.0
14680.0_4.0,13.0
11768.0_1.0,37.0
18368.0_3.0,8.0
2019.0_1.0,40.0
17384.0_2.0,40.0
16838.0_1.0,60.0
14329.0_1.0,43.0
3444.0_1.0,70.0
29348.0_2.0,65.0
279.0_4.0,14.0
16682.0_1.0,47.0
9060.0_2.0,45.0
9393.0_4.0,17.0
28699.0_3.0,7.0
18820.0_4.0,23.0
22658.0_4.0,11.0
31952.0_1.0,75.0
7865.0_2.0,62.0
2795.0_2.0,60.0
19017.0_2.0,66.0
25217.0_4.0,37.0
13298.0_3.0,25.0
8847.0_3.0,14.0
5354.0_2.0,75.0
8514.0_1.0,38.0
32844.0_2.0,33.0
26644.0_2.0,52.0
20889.0_3.0,12.0
7483.0_2.0,49.0
311.0_1.0,80.0
14877.0_2.0,40.0
15387.0_3.0,26.0
1737.0_1.0,41.0
18965.0_3.0,1.0
29768.0_5.0,15.0
18507.0_2.0,45.0
1630.0_3.0,14.0
34566.0_2.0,55.0
21129.0_2.0,85.0
28838.0_1.0,61.0
6233.0_5.0,45.0
19017.0_3.0,39.0
4848.0_2.0,66.0
24707.0_2.0,53.0
16072.0_1.0,43.0
30196.0_6.0,18.0
19420.0_2.0,65.0
10784.0_1.0,66.0
35403.0_6.0,40.0
6018.0_5.0,18.0
9677.0_1.0,44.0
26887.0_3.0,57.0
10082.0_3.0,30.0
22272.0_1.0,67.0
6935.0_3.0,32.0
10558.0_4.0,48.0
11998.0_5.0,5.0
8002.0_1.0,50.0
5761.0_2.0,60.0
3352.0_3.0,18.0
10138.0_1.0,37.0
9918.0_3.0,12.0
19196.0_4.0,1.0
13716.0_1.0,37.0
8181.0_2.0,61.0
9355.0_3.0,5.0
19904.0_5.0,28.0
3122.0_4.0,24.0
22551.0_1.0,46.0
19947.0_3.0,40.0
13381.0_3.0,19.0
26429.0_2.0,40.0
6807.0_2.0,53.0
19205.0_2.0,37.0
34781.0_2.0,31.0
32377.0_3.0,31.0
7496.0_4.0,22.0
11026.0_5.0,5.0
15611.0_1.0,64.0
31670.0_1.0,44.0
2183.0_2.0,43.0
6043.0_1.0,58.0
2198.0_1.0,33.0
35305.0_1.0,83.0
18031.0_1.0,71.0
34336.0_3.0,7.0
30706.0_1.0,71.0
29578.0_1.0,60.0
16121.0_2.0,58.0
33397.0_1.0,25.0
19985.0_1.0,64.0
15159.0_1.0,49.0
6463.0_4.0,27.0
16313.0_3.0,13.0
17791.0_2.0,57.0
26322.0_4.0,26.0
4106.0_1.0,61.0
6986.0_3.0,28.0
27572.0_1.0,62.0
23533.0_1.0,41.0
33111.0_2.0,32.0
11710.0_1.0,40.0
1400.0_4.0,12.0
2650.0_1.0,51.0
12033.0_1.0,51.0
29299.0_1.0,70.0
3160.0_2.0,70.0
4656.0_1.0,62.0
7253.0_3.0,5.0
8427.0_4.0,35.0
29013.0_2.0,1.0
7268.0_2.0,13.0
14770.0_4.0,16.0
23066.0_2.0,72.0
11051.0_1.0,57.0
17346.0_3.0,15.0
33676.0_1.0,36.0
9342.0_1.0,49.0
15854.0_2.0,75.0
21408.0_2.0,31.0
22748.0_2.0,19.0
11243.0_2.0,58.0
1860.0_2.0,50.0
5776.0_1.0,66.0
22799.0_2.0,53.0
7720.0_2.0,45.0
33126.0_1.0,47.0
961.0_3.0,26.0
30098.0_1.0,82.0
21574.0_1.0,37.0
31583.0_2.0,21.0
7076.0_1.0,67.0
1393.0_3.0,23.0
15579.0_4.0,25.0
30000.0_1.0,55.0
31739.0_1.0,40.0
9621.0_1.0,81.0
26452.0_1.0,70.0
12276.0_2.0,8.0
7217.0_2.0,65.0
14680.0_1.0,50.0
12920.0_3.0,11.0
27992.0_4.0,30.0
24519.0_3.0,56.0
7291.0_1.0,35.0
19209.0_4.0,3.0
26659.0_1.0,84.0
23294.0_4.0,34.0
179.0_2.0,51.0
1078.0_1.0,32.0
1581.0_2.0,39.0
17241.0_2.0,85.0
9406.0_1.0,51.0
9585.0_2.0,48.0
12839.0_2.0,31.0
23115.0_3.0,28.0
26979.0_2.0,60.0
10976.0_2.0,34.0
13537.0_2.0,38.0
1965.0_3.0,20.0
11028.0_2.0,37.0
31811.0_2.0,50.0
25168.0_2.0,82.0
32080.0_1.0,50.0
34694.0_3.0,14.0
23891.0_1.0,55.0
13010.0_1.0,42.0
31440.0_2.0,55.0
28174.0_1.0,28.0
5211.0_2.0,72.0
14926.0_3.0,46.0
11663.0_5.0,6.0
13115.0_3.0,2.0
29900.0_4.0,40.0
13330.0_3.0,18.0
16277.0_4.0,35.0
2232.0_3.0,43.0
5917.0_1.0,34.0
25624.0_4.0,24.0
11815.0_2.0,38.0
20098.0_1.0,55.0
34374.0_1.0,55.0
26007.0_2.0,57.0
6600.0_3.0,56.0
1507.0_2.0,56.0
32426.0_4.0,24.0
28503.0_1.0,57.0
9127.0_1.0,25.0
32147.0_4.0,8.0
34551.0_3.0,22.0
8780.0_4.0,48.0
16876.0_5.0,30.0
3408.0_1.0,45.0
19435.0_1.0,50.0
6794.0_2.0,50.0
28961.0_2.0,60.0
23868.0_1.0,49.0
2004.0_1.0,45.0
4618.0_3.0,2.0
21811.0_1.0,66.0
5991.0_1.0,79.0
13102.0_1.0,46.0
1952.0_1.0,71.0
22692.0_4.0,46.0
19198.0_1.0,58.0
25850.0_1.0,50.0
26273.0_3.0,1.0
1735.0_4.0,22.0
15946.0_1.0,84.0
13437.0_1.0,29.0
11578.0_2.0,46.0
21359.0_1.0,75.0
9956.0_1.0,54.0
7910.0_6.0,25.0
30885.0_2.0,60.0
23991.0_2.0,35.0
861.0_1.0,69.0
24148.0_4.0,17.0
25398.0_1.0,62.0
4285.0_2.0,77.0
33341.0_1.0,76.0
19650.0_1.0,69.0
8657.0_3.0,80.0
20004.0_2.0,50.0
25959.0_4.0,21.0
30335.0_1.0,38.0
4513.0_2.0,55.0
32692.0_4.0,22.0
18786.0_4.0,1.0
17246.0_2.0,35.0
8107.0_3.0,55.0
22848.0_3.0,33.0
26874.0_1.0,40.0
18174.0_1.0,42.0
34479.0_3.0,31.0
7168.0_1.0,46.0
35300.0_1.0,51.0
5546.0_2.0,58.0
7447.0_1.0,73.0
26222.0_2.0,54.0
21482.0_2.0,61.0
7950.0_1.0,18.0
31824.0_4.0,31.0
30183.0_4.0,11.0
33446.0_2.0,32.0
9250.0_1.0,50.0
24922.0_2.0,35.0
12517.0_4.0,6.0
2109.0_3.0,21.0
29384.0_3.0,10.0
23904.0_1.0,50.0
4718.0_4.0,1.0
12368.0_2.0,57.0
13345.0_1.0,53.0
24781.0_2.0,35.0
32692.0_5.0,19.0
27999.0_1.0,27.0
29907.0_1.0,77.0
15067.0_2.0,53.0
28938.0_3.0,38.0
30550.0_1.0,35.0
3252.0_1.0,53.0
17438.0_2.0,42.0
1950.0_4.0,23.0
23531.0_5.0,29.0
6830.0_2.0,76.0
8107.0_2.0,55.0
3037.0_2.0,87.0
89.0_1.0,50.0
13980.0_4.0,60.0
5441.0_1.0,63.0
26222.0_3.0,52.0
228.0_3.0,30.0
34886.0_3.0,16.0
18581.0_2.0,45.0
28590.0_3.0,30.0
17858.0_5.0,28.0
9777.0_2.0,61.0
24135.0_1.0,76.0
12591.0_3.0,22.0
17116.0_5.0,19.0
26608.0_1.0,63.0
4426.0_3.0,37.0
35405.0_3.0,4.0
24593.0_2.0,70.0
22833.0_4.0,25.0
31129.0_2.0,7.0
13522.0_4.0,3.0
20972.0_1.0,60.0
15282.0_1.0,55.0
10411.0_2.0,87.0
16456.0_3.0,17.0
7910.0_7.0,22.0
8000.0_4.0,38.0
10641.0_1.0,54.0
17905.0_2.0,51.0
26329.0_1.0,50.0
27190.0_4.0,25.0
3779.0_2.0,49.0
23638.0_2.0,36.0
29169.0_4.0,20.0
20921.0_1.0,33.0
18822.0_3.0,38.0
22413.0_1.0,58.0
5394.0_4.0,3.0
20004.0_3.0,23.0
910.0_3.0,11.0
3482.0_1.0,30.0
34144.0_2.0,75.0
8322.0_3.0,17.0
14785.0_2.0,40.0
23341.0_1.0,39.0
24378.0_2.0,62.0
30105.0_2.0,45.0
20339.0_2.0,63.0
23676.0_1.0,49.0
17476.0_1.0,75.0
28411.0_1.0,55.0
1722.0_3.0,32.0
25309.0_3.0,60.0
17896.0_4.0,23.0
34466.0_1.0,35.0
18607.0_3.0,25.0
21679.0_2.0,37.0
8552.0_1.0,58.0
7112.0_1.0,76.0
2339.0_1.0,36.0
31167.0_1.0,40.0
7061.0_2.0,52.0
12171.0_1.0,30.0
11207.0_1.0,72.0
35168.0_2.0,51.0
9762.0_3.0,49.0
27713.0_2.0,56.0
20706.0_1.0,40.0
1581.0_1.0,44.0
13560.0_1.0,65.0
12598.0_1.0,55.0
29433.0_4.0,24.0
21024.0_1.0,46.0
4692.0_3.0,24.0
13537.0_3.0,16.0
21252.0_2.0,55.0
29205.0_3.0,9.0
2759.0_4.0,16.0
17668.0_1.0,65.0
27677.0_2.0,37.0
14220.0_3.0,31.0
646.0_1.0,31.0
24099.0_2.0,78.0
9020.0_2.0,50.0
2806.0_1.0,47.0
22618.0_4.0,30.0
19091.0_2.0,64.0
24830.0_3.0,12.0
31724.0_3.0,12.0
12417.0_3.0,10.0
29900.0_3.0,65.0
4971.0_3.0,23.0
29013.0_1.0,42.0
4656.0_2.0,59.0
18315.0_2.0,62.0
28923.0_4.0,17.0
22748.0_1.0,19.0
21779.0_3.0,15.0
1860.0_1.0,48.0
19855.0_4.0,18.0
32055.0_4.0,27.0
3828.0_3.0,25.0
7720.0_3.0,16.0
22321.0_3.0,5.0
9726.0_2.0,47.0
30098.0_2.0,85.0
2462.0_3.0,26.0
15579.0_3.0,29.0
23866.0_5.0,28.0
31739.0_2.0,70.0
34515.0_2.0,38.0
27992.0_3.0,35.0
2091.0_3.0,32.0
8337.0_1.0,35.0
3549.0_3.0,2.0
14606.0_2.0,42.0
7161.0_3.0,15.0
19750.0_3.0,13.0
30427.0_1.0,34.0
3267.0_1.0,39.0
34131.0_1.0,41.0
14506.0_1.0,61.0
494.0_3.0,17.0
6781.0_1.0,46.0
8887.0_1.0,36.0
28746.0_1.0,25.0
20239.0_1.0,56.0
25483.0_3.0,17.0
33864.0_1.0,20.0
34180.0_3.0,41.0
9485.0_1.0,40.0
25383.0_2.0,80.0
32936.0_1.0,70.0
28831.0_4.0,25.0
32006.0_2.0,78.0
10087.0_3.0,4.0
33160.0_5.0,23.0
13535.0_5.0,30.0
31509.0_3.0,21.0
21167.0_1.0,76.0
6099.0_1.0,38.0
29348.0_3.0,30.0
279.0_3.0,19.0
9547.0_3.0,1.0
21623.0_2.0,43.0
26237.0_1.0,54.0
21026.0_5.0,15.0
10746.0_2.0,58.0
13857.0_4.0,17.0
27892.0_2.0,28.0
6378.0_1.0,41.0
5810.0_4.0,24.0
23853.0_2.0,68.0
8527.0_5.0,25.0
30320.0_2.0,12.0
17717.0_2.0,41.0
29192.0_3.0,8.0
25539.0_2.0,40.0
11013.0_2.0,38.0
26085.0_3.0,5.0
1319.0_3.0,43.0
28708.0_4.0,41.0
21344.0_2.0,49.0
2797.0_3.0,30.0
9992.0_2.0,49.0
24133.0_5.0,26.0
14450.0_2.0,40.0
7588.0_3.0,80.0
21674.0_2.0,50.0
12046.0_3.0,24.0
26081.0_1.0,35.0
12647.0_2.0,87.0
2247.0_1.0,78.0
8427.0_3.0,35.0
7458.0_5.0,2.0
6018.0_6.0,16.0
26887.0_4.0,25.0
23066.0_1.0,73.0
16262.0_4.0,5.0
4848.0_3.0,38.0
22272.0_2.0,65.0
33290.0_2.0,45.0
6935.0_4.0,30.0
26188.0_1.0,55.0
19196.0_5.0,30.0
4321.0_2.0,23.0
9918.0_2.0,44.0
22551.0_2.0,41.0
5546.0_3.0,24.0
19947.0_2.0,48.0
21574.0_2.0,60.0
34781.0_1.0,50.0
24519.0_4.0,32.0
31969.0_1.0,52.0
24922.0_1.0,37.0
12276.0_1.0,46.0
32377.0_4.0,24.0
33813.0_1.0,56.0
2209.0_3.0,16.0
19650.0_2.0,59.0
6807.0_1.0,50.0
6043.0_2.0,51.0
7483.0_1.0,17.0
34336.0_2.0,36.0
28782.0_2.0,33.0
29578.0_2.0,31.0
15387.0_2.0,53.0
17713.0_2.0,70.0
21359.0_2.0,48.0
6986.0_2.0,30.0
10328.0_4.0,22.0
6510.0_1.0,40.0
27116.0_4.0,21.0
34566.0_1.0,55.0
2424.0_3.0,1.0
15208.0_1.0,55.0
11710.0_2.0,50.0
21129.0_3.0,50.0
26467.0_1.0,42.0
24043.0_1.0,50.0
16072.0_2.0,42.0
26081.0_3.0,2.0
25959.0_3.0,23.0
7253.0_2.0,30.0
34099.0_2.0,49.0
